"SUID","corr","interaction","name","selected","shared interaction","shared name"
"3721","0.252","pp","bet2-1 (pp) vti1-2","false","pp","bet2-1 (pp) vti1-2"
"3722","0.215","pp","bet2-1 (pp) vti1-11","false","pp","bet2-1 (pp) vti1-11"
"3723","0.25","pp","bet2-1 (pp) sly1-ts","false","pp","bet2-1 (pp) sly1-ts"
"3724","0.204","pp","bet2-1 (pp) sec2-41","false","pp","bet2-1 (pp) sec2-41"
"3725","0.244","pp","bet2-1 (pp) trs23-ph","false","pp","bet2-1 (pp) trs23-ph"
"3726","0.225","pp","bet2-1 (pp) trs20-ph","false","pp","bet2-1 (pp) trs20-ph"
"3727","0.296","pp","bet2-1 (pp) bet5-ph","false","pp","bet2-1 (pp) bet5-ph"
"3728","0.342","pp","bet2-1 (pp) bts1","false","pp","bet2-1 (pp) bts1"
"3729","0.373","pp","bet2-1 (pp) gdi1-1","false","pp","bet2-1 (pp) gdi1-1"
"3730","0.303","pp","bet2-1 (pp) bet3-ph","false","pp","bet2-1 (pp) bet3-ph"
"3731","0.274","pp","bts1 (pp) ypt1-3","false","pp","bts1 (pp) ypt1-3"
"3732","0.211","pp","bts1 (pp) vti1-11","false","pp","bts1 (pp) vti1-11"
"3733","0.32","pp","bts1 (pp) vti1-2","false","pp","bts1 (pp) vti1-2"
"3734","0.21","pp","bts1 (pp) trs85","false","pp","bts1 (pp) trs85"
"3735","0.213","pp","bts1 (pp) uso1-1","false","pp","bts1 (pp) uso1-1"
"3736","0.327","pp","bts1 (pp) trs20-ph","false","pp","bts1 (pp) trs20-ph"
"3737","0.236","pp","bts1 (pp) cog5","false","pp","bts1 (pp) cog5"
"3738","0.216","pp","bts1 (pp) cog6","false","pp","bts1 (pp) cog6"
"3739","0.209","pp","bts1 (pp) cog8","false","pp","bts1 (pp) cog8"
"3740","0.201","pp","bts1 (pp) sec22-3","false","pp","bts1 (pp) sec22-3"
"3741","0.205","pp","bts1 (pp) sec22-1","false","pp","bts1 (pp) sec22-1"
"3742","0.245","pp","bts1 (pp) sec27-1","false","pp","bts1 (pp) sec27-1"
"3743","0.231","pp","bts1 (pp) sec26-f856aw860a","false","pp","bts1 (pp) sec26-f856aw860a"
"3744","0.309","pp","bts1 (pp) sly1-ts","false","pp","bts1 (pp) sly1-ts"
"3745","0.216","pp","bts1 (pp) swa2","false","pp","bts1 (pp) swa2"
"3746","0.212","pp","bts1 (pp) gda1","false","pp","bts1 (pp) gda1"
"3747","0.218","pp","bts1 (pp) erv14","false","pp","bts1 (pp) erv14"
"3748","0.326","pp","bts1 (pp) mrs6-2","false","pp","bts1 (pp) mrs6-2"
"3749","0.219","pp","bts1 (pp) gdi1-1","false","pp","bts1 (pp) gdi1-1"
"3750","0.246","pp","bts1 (pp) sec17-1","false","pp","bts1 (pp) sec17-1"
"3751","0.214","pp","bts1 (pp) ret2-1","false","pp","bts1 (pp) ret2-1"
"3752","0.224","pp","bts1 (pp) sec22","false","pp","bts1 (pp) sec22"
"3753","0.237","pp","bts1 (pp) sec18-1","false","pp","bts1 (pp) sec18-1"
"3754","0.4","pp","vti1-11 (pp) ykt6-ph","false","pp","vti1-11 (pp) ykt6-ph"
"3755","0.214","pp","vti1-11 (pp) yip1-4","false","pp","vti1-11 (pp) yip1-4"
"3756","0.222","pp","vti1-11 (pp) ypt6","false","pp","vti1-11 (pp) ypt6"
"3757","0.31","pp","vti1-11 (pp) ypt1-3","false","pp","vti1-11 (pp) ypt1-3"
"3758","0.544","pp","vti1-11 (pp) vti1-2","false","pp","vti1-11 (pp) vti1-2"
"3759","0.388","pp","ira2 (pp) pde2","false","pp","ira2 (pp) pde2"
"3760","0.248","pp","ira2 (pp) mck1","false","pp","ira2 (pp) mck1"
"3761","0.216","pp","rad55 (pp) rmi1","false","pp","rad55 (pp) rmi1"
"3762","0.37","pp","rad55 (pp) xrs2","false","pp","rad55 (pp) xrs2"
"3763","0.204","pp","rad55 (pp) rfc5-1","false","pp","rad55 (pp) rfc5-1"
"3764","0.27","pp","rad55 (pp) rfa1-m2","false","pp","rad55 (pp) rfa1-m2"
"3765","0.434","pp","rad55 (pp) rad57","false","pp","rad55 (pp) rad57"
"3766","0.244","pp","rad51 (pp) rfc5-1","false","pp","rad51 (pp) rfc5-1"
"3767","0.39","pp","rad51 (pp) xrs2","false","pp","rad51 (pp) xrs2"
"3768","0.262","pp","rad51 (pp) ybr099c","false","pp","rad51 (pp) ybr099c"
"3769","0.229","pp","rad51 (pp) ybr100w","false","pp","rad51 (pp) ybr100w"
"3770","0.22","pp","rad51 (pp) ypr162c-ph","false","pp","rad51 (pp) ypr162c-ph"
"3771","0.543","pp","rad51 (pp) rad54","false","pp","rad51 (pp) rad54"
"3772","0.448","pp","rad51 (pp) rad52","false","pp","rad51 (pp) rad52"
"3773","0.447","pp","rad51 (pp) rad57","false","pp","rad51 (pp) rad57"
"3774","0.414","pp","rad51 (pp) rad55","false","pp","rad51 (pp) rad55"
"3775","0.215","pp","rad51 (pp) rfc2-1","false","pp","rad51 (pp) rfc2-1"
"3776","0.41","pp","rad51 (pp) rfa1-m2","false","pp","rad51 (pp) rfa1-m2"
"3777","0.231","pp","apl2 (pp) hst4","false","pp","apl2 (pp) hst4"
"3778","0.222","pp","dia2 (pp) ycl060c","false","pp","dia2 (pp) ycl060c"
"3779","0.246","pp","dia2 (pp) yjl072c-ph","false","pp","dia2 (pp) yjl072c-ph"
"3780","0.207","pp","dia2 (pp) ypr162c-ph","false","pp","dia2 (pp) ypr162c-ph"
"3781","0.26","pp","dia2 (pp) sld3-ph","false","pp","dia2 (pp) sld3-ph"
"3782","0.256","pp","dia2 (pp) sld5-ph","false","pp","dia2 (pp) sld5-ph"
"3783","0.248","pp","dia2 (pp) pol2-12","false","pp","dia2 (pp) pol2-12"
"3784","0.216","pp","dia2 (pp) pri1-m4","false","pp","dia2 (pp) pri1-m4"
"3785","0.239","pp","dia2 (pp) rfa2-ph","false","pp","dia2 (pp) rfa2-ph"
"3786","0.223","pp","dia2 (pp) sgs1","false","pp","dia2 (pp) sgs1"
"3787","0.249","pp","dia2 (pp) elg1","false","pp","dia2 (pp) elg1"
"3788","0.202","pp","dia2 (pp) hst3","false","pp","dia2 (pp) hst3"
"3789","0.222","pp","dia2 (pp) mcm10-1","false","pp","dia2 (pp) mcm10-1"
"3790","0.259","pp","dia2 (pp) mrc1","false","pp","dia2 (pp) mrc1"
"3791","0.218","pp","age2 (pp) apl2","false","pp","age2 (pp) apl2"
"3792","0.207","pp","vps45 (pp) ypt1-3","false","pp","vps45 (pp) ypt1-3"
"3793","0.208","pp","vps45 (pp) vti1-11","false","pp","vps45 (pp) vti1-11"
"3794","0.299","pp","vps45 (pp) vti1-2","false","pp","vps45 (pp) vti1-2"
"3795","0.335","pp","vps45 (pp) vps53","false","pp","vps45 (pp) vps53"
"3796","0.227","pp","vps45 (pp) vps9","false","pp","vps45 (pp) vps9"
"3797","0.329","pp","vps45 (pp) vps51","false","pp","vps45 (pp) vps51"
"3798","0.235","pp","tfb1-6 (pp) yhr122w-ph","false","pp","tfb1-6 (pp) yhr122w-ph"
"3799","0.224","pp","tip20-5 (pp) vps38","false","pp","tip20-5 (pp) vps38"
"3800","0.21","pp","tip20-5 (pp) vti1-2","false","pp","tip20-5 (pp) vti1-2"
"3801","0.3","pp","tip20-5 (pp) ylr269c","false","pp","tip20-5 (pp) ylr269c"
"3802","0.226","pp","tip20-5 (pp) ypt1-3","false","pp","tip20-5 (pp) ypt1-3"
"3803","0.3","pp","tip20-5 (pp) ufe1-1","false","pp","tip20-5 (pp) ufe1-1"
"3804","0.23","pp","tip20-5 (pp) use1-ts","false","pp","tip20-5 (pp) use1-ts"
"3805","0.274","pp","tip20-5 (pp) uso1-1","false","pp","tip20-5 (pp) uso1-1"
"3806","0.274","pp","sec12-4 (pp) yip1-4","false","pp","sec12-4 (pp) yip1-4"
"3807","0.205","pp","sec12-4 (pp) yfl017c-ph","false","pp","sec12-4 (pp) yfl017c-ph"
"3808","0.273","pp","sec12-4 (pp) sec16-2","false","pp","sec12-4 (pp) sec16-2"
"3809","0.205","pp","yip1-4 (pp) ypt6","false","pp","yip1-4 (pp) ypt6"
"3810","0.271","pp","yip1-4 (pp) ypt1-3","false","pp","yip1-4 (pp) ypt1-3"
"3811","0.367","pp","yip1-4 (pp) yip1-ph","false","pp","yip1-4 (pp) yip1-ph"
"3812","0.234","pp","yip1-4 (pp) ykt6-ph","false","pp","yip1-4 (pp) ykt6-ph"
"3813","0.231","pp","yip1-4 (pp) ylr269c","false","pp","yip1-4 (pp) ylr269c"
"3814","0.231","pp","sec28 (pp) yip1-4","false","pp","sec28 (pp) yip1-4"
"3815","0.239","pp","sec28 (pp) ypt1-3","false","pp","sec28 (pp) ypt1-3"
"3816","0.233","pp","sec28 (pp) uso1-1","false","pp","sec28 (pp) uso1-1"
"3817","0.247","pp","sec28 (pp) vti1-2","false","pp","sec28 (pp) vti1-2"
"3818","0.235","pp","sec28 (pp) trs23-ph","false","pp","sec28 (pp) trs23-ph"
"3819","0.243","pp","sec28 (pp) trs85","false","pp","sec28 (pp) trs85"
"3820","0.325","pp","sec28 (pp) sly1-ts","false","pp","sec28 (pp) sly1-ts"
"3821","0.249","pp","sec28 (pp) trs20-ph","false","pp","sec28 (pp) trs20-ph"
"3822","0.313","pp","mob2-14 (pp) mob2-8","false","pp","mob2-14 (pp) mob2-8"
"3823","0.407","pp","mob2-14 (pp) mob2-40","false","pp","mob2-14 (pp) mob2-40"
"3824","0.255","pp","mob2-14 (pp) mob2-38","false","pp","mob2-14 (pp) mob2-38"
"3825","0.301","pp","mob2-14 (pp) mob2-36","false","pp","mob2-14 (pp) mob2-36"
"3826","0.342","pp","mob2-14 (pp) mob2-34","false","pp","mob2-14 (pp) mob2-34"
"3827","0.345","pp","mob2-14 (pp) mob2-24","false","pp","mob2-14 (pp) mob2-24"
"3828","0.384","pp","mob2-14 (pp) mob2-28","false","pp","mob2-14 (pp) mob2-28"
"3829","0.206","pp","mob2-14 (pp) mob2-20","false","pp","mob2-14 (pp) mob2-20"
"3830","0.251","pp","mob2-14 (pp) mob2-22","false","pp","mob2-14 (pp) mob2-22"
"3831","0.218","pp","mob2-14 (pp) mob2-19","false","pp","mob2-14 (pp) mob2-19"
"3832","0.206","pp","mob2-20 (pp) ptc1","false","pp","mob2-20 (pp) ptc1"
"3833","0.265","pp","mob2-20 (pp) mob2-38","false","pp","mob2-20 (pp) mob2-38"
"3834","0.241","pp","mob2-20 (pp) mob2-34","false","pp","mob2-20 (pp) mob2-34"
"3835","0.347","pp","mob2-28 (pp) mob2-40","false","pp","mob2-28 (pp) mob2-40"
"3836","0.305","pp","mob2-28 (pp) mob2-8","false","pp","mob2-28 (pp) mob2-8"
"3837","0.356","pp","mob2-28 (pp) mob2-34","false","pp","mob2-28 (pp) mob2-34"
"3838","0.221","pp","mob2-28 (pp) mob2-38","false","pp","mob2-28 (pp) mob2-38"
"3839","0.34","pp","mob2-28 (pp) mob2-36","false","pp","mob2-28 (pp) mob2-36"
"3840","0.333","pp","mob2-19 (pp) mob2-24","false","pp","mob2-19 (pp) mob2-24"
"3841","0.292","pp","mob2-19 (pp) mob2-22","false","pp","mob2-19 (pp) mob2-22"
"3842","0.308","pp","mob2-19 (pp) mob2-20","false","pp","mob2-19 (pp) mob2-20"
"3843","0.245","pp","mob2-19 (pp) mob2-8","false","pp","mob2-19 (pp) mob2-8"
"3844","0.236","pp","mob2-19 (pp) mob2-40","false","pp","mob2-19 (pp) mob2-40"
"3845","0.419","pp","mob2-19 (pp) mob2-38","false","pp","mob2-19 (pp) mob2-38"
"3846","0.402","pp","mob2-19 (pp) mob2-36","false","pp","mob2-19 (pp) mob2-36"
"3847","0.279","pp","mob2-19 (pp) mob2-34","false","pp","mob2-19 (pp) mob2-34"
"3848","0.235","pp","mob2-38 (pp) mob2-40","false","pp","mob2-38 (pp) mob2-40"
"3849","0.221","pp","mob2-38 (pp) mob2-8","false","pp","mob2-38 (pp) mob2-8"
"3850","0.202","pp","mob2-38 (pp) tid3-1","false","pp","mob2-38 (pp) tid3-1"
"3851","0.353","pp","rgl1 (pp) tus1","false","pp","rgl1 (pp) tus1"
"3852","0.206","pp","rgl1 (pp) swi5","false","pp","rgl1 (pp) swi5"
"3853","0.228","pp","mob2-40 (pp) mob2-8","false","pp","mob2-40 (pp) mob2-8"
"3854","0.322","pp","dss4 (pp) mdy2","false","pp","dss4 (pp) mdy2"
"3855","0.219","pp","dss4 (pp) sfb2","false","pp","dss4 (pp) sfb2"
"3856","0.338","pp","dss4 (pp) shr5","false","pp","dss4 (pp) shr5"
"3857","0.53","pp","dss4 (pp) yox1","false","pp","dss4 (pp) yox1"
"3858","0.237","pp","sec39-2 (pp) sec39-ph","false","pp","sec39-2 (pp) sec39-ph"
"3859","0.317","pp","sec39-2 (pp) tip20-5","false","pp","sec39-2 (pp) tip20-5"
"3860","0.237","pp","sec39-2 (pp) ufe1-1","false","pp","sec39-2 (pp) ufe1-1"
"3861","0.486","pp","brn1-9 (pp) ycg1-2","false","pp","brn1-9 (pp) ycg1-2"
"3862","0.222","pp","brn1-9 (pp) smc4-1","false","pp","brn1-9 (pp) smc4-1"
"3863","0.491","pp","brn1-9 (pp) ycs4-1","false","pp","brn1-9 (pp) ycs4-1"
"3864","0.218","pp","brn1-9 (pp) ctf8-9","false","pp","brn1-9 (pp) ctf8-9"
"3865","0.219","pp","brn1-9 (pp) ctf8-162","false","pp","brn1-9 (pp) ctf8-162"
"3866","0.227","pp","brn1-9 (pp) ice2","false","pp","brn1-9 (pp) ice2"
"3867","0.207","pp","nem1 (pp) pik1-104","false","pp","nem1 (pp) pik1-104"
"3868","0.201","pp","nem1 (pp) trs23-ph","false","pp","nem1 (pp) trs23-ph"
"3869","0.293","pp","nem1 (pp) spo7","false","pp","nem1 (pp) spo7"
"3870","0.211","pp","dot5 (pp) rad28","false","pp","dot5 (pp) rad28"
"3871","0.212","pp","ubp3 (pp) ykt6-ph","false","pp","ubp3 (pp) ykt6-ph"
"3872","0.253","pp","ice2 (pp) sss1-ph","false","pp","ice2 (pp) sss1-ph"
"3873","0.283","pp","ice2 (pp) ycs4-1","false","pp","ice2 (pp) ycs4-1"
"3874","0.238","pp","ice2 (pp) rcy1","false","pp","ice2 (pp) rcy1"
"3875","0.212","pp","ice2 (pp) lcb1-2","false","pp","ice2 (pp) lcb1-2"
"3876","0.327","pp","ime4 (pp) mei4","false","pp","ime4 (pp) mei4"
"3877","0.359","pp","nhx1 (pp) vps9","false","pp","nhx1 (pp) vps9"
"3878","0.286","pp","nhx1 (pp) vps8","false","pp","nhx1 (pp) vps8"
"3879","0.33","pp","nhx1 (pp) vps38","false","pp","nhx1 (pp) vps38"
"3880","0.319","pp","nhx1 (pp) vps5","false","pp","nhx1 (pp) vps5"
"3881","0.307","pp","nhx1 (pp) vps30","false","pp","nhx1 (pp) vps30"
"3882","0.312","pp","nhx1 (pp) vps35","false","pp","nhx1 (pp) vps35"
"3883","0.207","pp","nhx1 (pp) vps24","false","pp","nhx1 (pp) vps24"
"3884","0.289","pp","nhx1 (pp) vps29","false","pp","nhx1 (pp) vps29"
"3885","0.294","pp","nhx1 (pp) vps13","false","pp","nhx1 (pp) vps13"
"3886","0.263","pp","nhx1 (pp) tlg2","false","pp","nhx1 (pp) tlg2"
"3887","0.355","pp","nhx1 (pp) vam10","false","pp","nhx1 (pp) vam10"
"3888","0.245","pp","nhx1 (pp) sec18-1","false","pp","nhx1 (pp) sec18-1"
"3889","0.364","pp","nhx1 (pp) pep8","false","pp","nhx1 (pp) pep8"
"3890","0.294","pp","sec18-1 (pp) vti1-2","false","pp","sec18-1 (pp) vti1-2"
"3891","0.385","pp","sec18-1 (pp) yer084w","false","pp","sec18-1 (pp) yer084w"
"3892","0.226","pp","sec18-1 (pp) vps45","false","pp","sec18-1 (pp) vps45"
"3893","0.253","pp","sec18-1 (pp) vti1-11","false","pp","sec18-1 (pp) vti1-11"
"3894","0.292","pp","sec18-1 (pp) ylr269c","false","pp","sec18-1 (pp) ylr269c"
"3895","0.239","pp","sec18-1 (pp) ypt1-3","false","pp","sec18-1 (pp) ypt1-3"
"3896","0.301","pp","sec18-1 (pp) sec22-1","false","pp","sec18-1 (pp) sec22-1"
"3897","0.297","pp","sec18-1 (pp) sec22-3","false","pp","sec18-1 (pp) sec22-3"
"3898","0.201","pp","sec18-1 (pp) sec26-11d26","false","pp","sec18-1 (pp) sec26-11d26"
"3899","0.297","pp","sec18-1 (pp) sec27-1","false","pp","sec18-1 (pp) sec27-1"
"3900","0.272","pp","sec18-1 (pp) sec26-f856aw860a","false","pp","sec18-1 (pp) sec26-f856aw860a"
"3901","0.237","pp","sec18-1 (pp) sft2","false","pp","sec18-1 (pp) sft2"
"3902","0.322","pp","sec18-1 (pp) sly1-ts","false","pp","sec18-1 (pp) sly1-ts"
"3903","0.259","pp","sec18-1 (pp) sgt2","false","pp","sec18-1 (pp) sgt2"
"3904","0.239","pp","sec18-1 (pp) tip20-5","false","pp","sec18-1 (pp) tip20-5"
"3905","0.239","pp","sec18-1 (pp) trs20-ph","false","pp","sec18-1 (pp) trs20-ph"
"3906","0.292","pp","sec18-1 (pp) tlg2","false","pp","sec18-1 (pp) tlg2"
"3907","0.287","pp","sec18-1 (pp) uso1-1","false","pp","sec18-1 (pp) uso1-1"
"3908","0.311","pp","sec18-1 (pp) trs85","false","pp","sec18-1 (pp) trs85"
"3909","0.283","pp","sec18-1 (pp) vps13","false","pp","sec18-1 (pp) vps13"
"3910","0.22","pp","sec18-1 (pp) vam10","false","pp","sec18-1 (pp) vam10"
"3911","0.291","pp","sec18-1 (pp) vps38","false","pp","sec18-1 (pp) vps38"
"3912","0.204","pp","sec18-1 (pp) vps30","false","pp","sec18-1 (pp) vps30"
"3913","0.282","pp","srn2 (pp) stp22","false","pp","srn2 (pp) stp22"
"3914","0.215","pp","srn2 (pp) tfb1-6","false","pp","srn2 (pp) tfb1-6"
"3915","0.288","pp","srn2 (pp) vps20","false","pp","srn2 (pp) vps20"
"3916","0.209","pp","srn2 (pp) vps21","false","pp","srn2 (pp) vps21"
"3917","0.269","pp","srn2 (pp) vps25","false","pp","srn2 (pp) vps25"
"3918","0.281","pp","srn2 (pp) vps28","false","pp","srn2 (pp) vps28"
"3919","0.276","pp","srn2 (pp) vps27","false","pp","srn2 (pp) vps27"
"3920","0.21","pp","srn2 (pp) vps4","false","pp","srn2 (pp) vps4"
"3921","0.322","pp","srn2 (pp) vps36","false","pp","srn2 (pp) vps36"
"3922","0.21","pp","srn2 (pp) vps8","false","pp","srn2 (pp) vps8"
"3923","0.261","pp","srn2 (pp) vps60","false","pp","srn2 (pp) vps60"
"3924","0.265","pp","srn2 (pp) ygr122w","false","pp","srn2 (pp) ygr122w"
"3925","0.287","pp","doa4 (pp) vps4","false","pp","doa4 (pp) vps4"
"3926","0.27","pp","doa4 (pp) vac7","false","pp","doa4 (pp) vac7"
"3927","0.213","pp","doa4 (pp) vps20","false","pp","doa4 (pp) vps20"
"3928","0.247","pp","kar2-159 (pp) pkc1-4","false","pp","kar2-159 (pp) pkc1-4"
"3929","0.365","pp","kar2-159 (pp) rot1-ph","false","pp","kar2-159 (pp) rot1-ph"
"3930","0.287","pp","kar2-159 (pp) sec63-1","false","pp","kar2-159 (pp) sec63-1"
"3931","0.228","pp","kar2-159 (pp) sec62-ts","false","pp","kar2-159 (pp) sec62-ts"
"3932","0.25","pp","kar2-159 (pp) sec66","false","pp","kar2-159 (pp) sec66"
"3933","0.407","pp","kar2-159 (pp) spc3-4","false","pp","kar2-159 (pp) spc3-4"
"3934","0.312","pp","kar2-159 (pp) spc2","false","pp","kar2-159 (pp) spc2"
"3935","0.364","pp","kar2-159 (pp) ste24","false","pp","kar2-159 (pp) ste24"
"3936","0.306","pp","kar2-159 (pp) sss1-ph","false","pp","kar2-159 (pp) sss1-ph"
"3937","0.214","pp","kar2-159 (pp) pga1-ph","false","pp","kar2-159 (pp) pga1-ph"
"3938","0.393","pp","kar2-159 (pp) wbp1-1","false","pp","kar2-159 (pp) wbp1-1"
"3939","0.423","pp","kar2-159 (pp) wbp1-2","false","pp","kar2-159 (pp) wbp1-2"
"3940","0.237","pp","kar2-159 (pp) swp1-4","false","pp","kar2-159 (pp) swp1-4"
"3941","0.245","pp","kar2-159 (pp) stt3-2","false","pp","kar2-159 (pp) stt3-2"
"3942","0.32","pp","kar2-159 (pp) stt3-7","false","pp","kar2-159 (pp) stt3-7"
"3943","0.32","pp","brn1-16 (pp) brn1-9","false","pp","brn1-16 (pp) brn1-9"
"3944","0.275","pp","brn1-16 (pp) ycg1-2","false","pp","brn1-16 (pp) ycg1-2"
"3945","0.334","pp","brn1-16 (pp) ycs4-1","false","pp","brn1-16 (pp) ycs4-1"
"3946","0.251","pp","rrd2 (pp) tap42-11","false","pp","rrd2 (pp) tap42-11"
"3947","0.233","pp","sec20-1 (pp) sec39-1","false","pp","sec20-1 (pp) sec39-1"
"3948","0.293","pp","sec20-1 (pp) sec22-3","false","pp","sec20-1 (pp) sec22-3"
"3949","0.251","pp","sec20-1 (pp) sec22-1","false","pp","sec20-1 (pp) sec22-1"
"3950","0.201","pp","sec20-1 (pp) ufe1-1","false","pp","sec20-1 (pp) ufe1-1"
"3951","0.326","pp","sec20-1 (pp) tip20-5","false","pp","sec20-1 (pp) tip20-5"
"3952","0.279","pp","sec20-1 (pp) sly1-ts","false","pp","sec20-1 (pp) sly1-ts"
"3953","0.282","pp","emp24 (pp) erv25","false","pp","emp24 (pp) erv25"
"3954","0.239","pp","emp24 (pp) spc2","false","pp","emp24 (pp) spc2"
"3955","0.256","pp","sec1-1 (pp) sec8-6","false","pp","sec1-1 (pp) sec8-6"
"3956","0.225","pp","sec1-1 (pp) sec8-9","false","pp","sec1-1 (pp) sec8-9"
"3957","0.241","pp","sec1-1 (pp) sec9-4","false","pp","sec1-1 (pp) sec9-4"
"3958","0.212","pp","sec1-1 (pp) sec15-1","false","pp","sec1-1 (pp) sec15-1"
"3959","0.204","pp","sec1-1 (pp) sec2-41","false","pp","sec1-1 (pp) sec2-41"
"3960","0.2","pp","sec1-1 (pp) sec3-2","false","pp","sec1-1 (pp) sec3-2"
"3961","0.262","pp","sec1-1 (pp) sec5-24","false","pp","sec1-1 (pp) sec5-24"
"3962","0.251","pp","sec1-1 (pp) sec10-2","false","pp","sec1-1 (pp) sec10-2"
"3963","0.425","pp","slx5 (pp) slx8","false","pp","slx5 (pp) slx8"
"3964","0.213","pp","sec23-1 (pp) yip1-4","false","pp","sec23-1 (pp) yip1-4"
"3965","0.207","pp","hut1 (pp) ssh1","false","pp","hut1 (pp) ssh1"
"3966","0.218","pp","hut1 (pp) rtn1","false","pp","hut1 (pp) rtn1"
"3967","0.206","pp","sec16-2 (pp) yip1-4","false","pp","sec16-2 (pp) yip1-4"
"3968","0.215","pp","sec16-2 (pp) sfb3","false","pp","sec16-2 (pp) sfb3"
"3969","0.234","pp","sec16-2 (pp) sec23-1","false","pp","sec16-2 (pp) sec23-1"
"3970","0.203","pp","sec16-2 (pp) sec31-1","false","pp","sec16-2 (pp) sec31-1"
"3971","0.358","pp","cax4 (pp) wbp1-1","false","pp","cax4 (pp) wbp1-1"
"3972","0.219","pp","cax4 (pp) swp1-4","false","pp","cax4 (pp) swp1-4"
"3973","0.225","pp","cax4 (pp) stt3-2","false","pp","cax4 (pp) stt3-2"
"3974","0.211","pp","cax4 (pp) nus1-ph","false","pp","cax4 (pp) nus1-ph"
"3975","0.273","pp","cax4 (pp) wbp1-2","false","pp","cax4 (pp) wbp1-2"
"3976","0.27","pp","bre5 (pp) gda1","false","pp","bre5 (pp) gda1"
"3977","0.202","pp","bre5 (pp) cog6","false","pp","bre5 (pp) cog6"
"3978","0.201","pp","bre5 (pp) rgp1","false","pp","bre5 (pp) rgp1"
"3979","0.201","pp","bre5 (pp) ret2-1","false","pp","bre5 (pp) ret2-1"
"3980","0.207","pp","bre5 (pp) swa2","false","pp","bre5 (pp) swa2"
"3981","0.213","pp","bre5 (pp) sec27-1","false","pp","bre5 (pp) sec27-1"
"3982","0.609","pp","bre5 (pp) ubp3","false","pp","bre5 (pp) ubp3"
"3983","0.344","pp","spc3-4 (pp) ste24","false","pp","spc3-4 (pp) ste24"
"3984","0.368","pp","spc3-4 (pp) sss1-ph","false","pp","spc3-4 (pp) sss1-ph"
"3985","0.281","pp","spc3-4 (pp) swp1-4","false","pp","spc3-4 (pp) swp1-4"
"3986","0.273","pp","spc3-4 (pp) wbp1-2","false","pp","spc3-4 (pp) wbp1-2"
"3987","0.219","pp","spc3-4 (pp) wbp1-1","false","pp","spc3-4 (pp) wbp1-1"
"3988","0.464","pp","spc2 (pp) spc3-4","false","pp","spc2 (pp) spc3-4"
"3989","0.206","pp","spc2 (pp) swp1-4","false","pp","spc2 (pp) swp1-4"
"3990","0.202","pp","spc2 (pp) wbp1-2","false","pp","spc2 (pp) wbp1-2"
"3991","0.281","pp","spc2 (pp) sss1-ph","false","pp","spc2 (pp) sss1-ph"
"3992","0.275","pp","spc2 (pp) ste24","false","pp","spc2 (pp) ste24"
"3993","0.244","pp","spc2 (pp) stt3-7","false","pp","spc2 (pp) stt3-7"
"3994","0.208","pp","emp65 (pp) sss1-ph","false","pp","emp65 (pp) sss1-ph"
"3995","0.282","pp","emp65 (pp) spc3-4","false","pp","emp65 (pp) spc3-4"
"3996","0.218","pp","emp65 (pp) sec63-1","false","pp","emp65 (pp) sec63-1"
"3997","0.302","pp","emp65 (pp) kar2-159","false","pp","emp65 (pp) kar2-159"
"3998","0.234","pp","emp65 (pp) ero1-1","false","pp","emp65 (pp) ero1-1"
"3999","0.385","pp","emp65 (pp) erd2-ph","false","pp","emp65 (pp) erd2-ph"
"4000","0.298","pp","mob2-36 (pp) mob2-8","false","pp","mob2-36 (pp) mob2-8"
"4001","0.358","pp","mob2-36 (pp) mob2-38","false","pp","mob2-36 (pp) mob2-38"
"4002","0.254","pp","mob2-36 (pp) mob2-40","false","pp","mob2-36 (pp) mob2-40"
"4003","0.686","pp","sgv1-35 (pp) sgv1-80","false","pp","sgv1-35 (pp) sgv1-80"
"4004","0.211","pp","bph1 (pp) syp1","false","pp","bph1 (pp) syp1"
"4005","0.21","pp","rec102 (pp) rtn1","false","pp","rec102 (pp) rtn1"
"4006","0.217","pp","hcs1 (pp) yll017w","false","pp","hcs1 (pp) yll017w"
"4007","0.206","pp","cdc24-5 (pp) swi5","false","pp","cdc24-5 (pp) swi5"
"4008","0.229","pp","cdc24-5 (pp) frq1-1","false","pp","cdc24-5 (pp) frq1-1"
"4009","0.291","pp","cdc24-5 (pp) myo2-14","false","pp","cdc24-5 (pp) myo2-14"
"4010","0.217","pp","swi5 (pp) ypr162c-ph","false","pp","swi5 (pp) ypr162c-ph"
"4011","0.391","pp","swi5 (pp) tus1","false","pp","swi5 (pp) tus1"
"4012","0.466","pp","vps24 (pp) vps4","false","pp","vps24 (pp) vps4"
"4013","0.335","pp","vps27 (pp) vps4","false","pp","vps27 (pp) vps4"
"4014","0.283","pp","vps27 (pp) vps36","false","pp","vps27 (pp) vps36"
"4015","0.228","pp","vps27 (pp) vps28","false","pp","vps27 (pp) vps28"
"4016","0.206","pp","vps27 (pp) vps60","false","pp","vps27 (pp) vps60"
"4017","0.255","pp","vps27 (pp) vps45","false","pp","vps27 (pp) vps45"
"4018","0.251","pp","vps4 (pp) vps60","false","pp","vps4 (pp) vps60"
"4019","0.284","pp","vps4 (pp) vps45","false","pp","vps4 (pp) vps45"
"4020","0.257","pp","mer1 (pp) nrm1","false","pp","mer1 (pp) nrm1"
